     1  0.21046E+02  0.10598E+02   537544  0.44886E+06  0.78793E-01
     2  0.21046E+02  0.10598E+02   803498  0.11156E+07  0.13102E+00
     3  0.21046E+02  0.10598E+02  1067852  0.19316E+07  0.17068E+00
     4  0.21046E+02  0.10598E+02  2126152  0.49618E+07  0.22021E+00
     5  0.21046E+02  0.10598E+02  1853792  0.50650E+07  0.25782E+00
     6  0.21046E+02  0.10598E+02  2637452  0.83463E+07  0.29861E+00
     7  0.21046E+02  0.10598E+02  2628811  0.93087E+07  0.33414E+00
     8  0.21046E+02  0.10598E+02  3142931  0.12434E+08  0.37331E+00
     9  0.21046E+02  0.10598E+02        0  0.00000E+00          NaN
    10  0.21046E+02  0.10598E+02        0  0.00000E+00          NaN
    11  0.21046E+02  0.10598E+02        0  0.00000E+00          NaN
    12  0.21046E+02  0.10598E+02        0  0.00000E+00          NaN
    13  0.21046E+02  0.10598E+02        0  0.00000E+00          NaN
    14  0.21046E+02  0.10598E+02        0  0.00000E+00          NaN
    15  0.21046E+02  0.10598E+02        0  0.00000E+00          NaN
    16  0.21046E+02  0.10598E+02  7121932  0.46896E+08  0.62134E+00
    17  0.21046E+02  0.10598E+02  7094999  0.48451E+08  0.64439E+00
    18  0.21046E+02  0.10598E+02  7068336  0.49989E+08  0.66734E+00
    19  0.21046E+02  0.10598E+02  7296216  0.53098E+08  0.68671E+00
    20  0.21046E+02  0.10598E+02  7024803  0.52565E+08  0.70608E+00
    21  0.21046E+02  0.10598E+02  8986802  0.68695E+08  0.72130E+00
    22  0.21046E+02  0.10598E+02  8710985  0.68457E+08  0.74155E+00
    23  0.21046E+02  0.10598E+02  8923528  0.71577E+08  0.75689E+00
    24  0.21046E+02  0.10598E+02  8895477  0.72851E+08  0.77279E+00
    25  0.21046E+02  0.10598E+02 10338198  0.85303E+08  0.77860E+00
    26  0.21046E+02  0.10598E+02 10052001  0.84202E+08  0.79043E+00
    27  0.21046E+02  0.10598E+02  9776932  0.83054E+08  0.80159E+00
    28  0.21046E+02  0.10598E+02 11195509  0.96295E+08  0.81163E+00
    29  0.21046E+02  0.10598E+02 10434650  0.91315E+08  0.82577E+00
    30  0.21046E+02  0.10598E+02 12078860  0.10685E+09  0.83469E+00
    31  0.21046E+02  0.10598E+02 11558813  0.10426E+09  0.85115E+00
    32  0.21046E+02  0.10598E+02 11284578  0.10319E+09  0.86287E+00
    33  0.21046E+02  0.10598E+02 12428318  0.11448E+09  0.86921E+00
    34  0.21046E+02  0.10598E+02 13339710  0.12382E+09  0.87584E+00
    35  0.21046E+02  0.10598E+02 13284166  0.12488E+09  0.88704E+00
    36  0.21046E+02  0.10598E+02 13480809  0.12862E+09  0.90030E+00
    37  0.21046E+02  0.10598E+02 13188660  0.12761E+09  0.91305E+00
    38  0.21046E+02  0.10598E+02 14536836  0.14185E+09  0.92077E+00
    39  0.21046E+02  0.10598E+02 13790377  0.13696E+09  0.93719E+00
    40  0.21046E+02  0.10598E+02 15351300  0.15363E+09  0.94436E+00
    41  0.21046E+02  0.10598E+02 14385478  0.14661E+09  0.96166E+00
    42  0.21046E+02  0.10598E+02 15239683  0.15718E+09  0.97322E+00
    43  0.21046E+02  0.10598E+02 15868753  0.16495E+09  0.98088E+00
    44  0.21046E+02  0.10598E+02 15130910  0.16073E+09  0.10024E+01
    45  0.21046E+02  0.10598E+02 16424092  0.17523E+09  0.10067E+01
    46  0.21046E+02  0.10598E+02 15702318  0.17051E+09  0.10246E+01
    47  0.21046E+02  0.10598E+02 17205369  0.18749E+09  0.10283E+01
    48  0.21046E+02  0.10598E+02 17143561  0.18926E+09  0.10417E+01
    49  0.21046E+02  0.10598E+02 17543687  0.19585E+09  0.10534E+01
    50  0.21046E+02  0.10598E+02 17670812  0.19872E+09  0.10612E+01
    51  0.21046E+02  0.10598E+02 17836500  0.20313E+09  0.10746E+01
    52  0.21046E+02  0.10598E+02 19076790  0.21795E+09  0.10781E+01
    53  0.21046E+02  0.10598E+02 17484640  0.20385E+09  0.11002E+01
    54  0.21046E+02  0.10598E+02 18497456  0.21628E+09  0.11033E+01
    55  0.21046E+02  0.10598E+02 19297232  0.22736E+09  0.11118E+01
    56  0.21046E+02  0.10598E+02 18584805  0.22190E+09  0.11267E+01
    57  0.21046E+02  0.10598E+02 20441135  0.24453E+09  0.11288E+01
    58  0.21046E+02  0.10598E+02 18228481  0.22201E+09  0.11492E+01
    59  0.21046E+02  0.10598E+02 21145702  0.25674E+09  0.11457E+01
    60  0.21046E+02  0.10598E+02 20419348  0.25045E+09  0.11574E+01
    61  0.21046E+02  0.10598E+02 19717357  0.24493E+09  0.11721E+01
    62  0.21046E+02  0.10598E+02 21305293  0.26512E+09  0.11742E+01
    63  0.21046E+02  0.10598E+02 19358612  0.24470E+09  0.11928E+01
    64  0.21046E+02  0.10598E+02 23254598  0.29235E+09  0.11863E+01
    65  0.21046E+02  0.10598E+02 21077864  0.26967E+09  0.12072E+01
    66  0.21046E+02  0.10598E+02 22256749  0.28570E+09  0.12113E+01
    67  0.21046E+02  0.10598E+02 21930735  0.28300E+09  0.12177E+01
    68  0.21046E+02  0.10598E+02 21658592  0.28191E+09  0.12282E+01
    69  0.21046E+02  0.10598E+02 23189706  0.30137E+09  0.12263E+01
    70  0.21046E+02  0.10598E+02 22087399  0.29038E+09  0.12406E+01
    71  0.21046E+02  0.10598E+02 22213319  0.29380E+09  0.12480E+01
    72  0.21046E+02  0.10598E+02 24536756  0.32132E+09  0.12357E+01
    73  0.21046E+02  0.10598E+02 22646637  0.30270E+09  0.12613E+01
    74  0.21046E+02  0.10598E+02 23933436  0.31792E+09  0.12534E+01
    75  0.21046E+02  0.10598E+02 23048248  0.31001E+09  0.12692E+01
    76  0.21046E+02  0.10598E+02 24549868  0.32852E+09  0.12627E+01
    77  0.21046E+02  0.10598E+02 25045683  0.33523E+09  0.12630E+01
    78  0.21046E+02  0.10598E+02 23557201  0.31943E+09  0.12795E+01
    79  0.21046E+02  0.10598E+02 24632124  0.33283E+09  0.12750E+01
    80  0.21046E+02  0.10598E+02 24341819  0.33082E+09  0.12824E+01
    81  0.21046E+02  0.10598E+02 26395076  0.35431E+09  0.12667E+01
    82  0.21046E+02  0.10598E+02 25104095  0.34095E+09  0.12816E+01
    83  0.21046E+02  0.10598E+02 25002944  0.34106E+09  0.12872E+01
    84  0.21046E+02  0.10598E+02 25099719  0.34337E+09  0.12909E+01
    85  0.21046E+02  0.10598E+02 26708495  0.36258E+09  0.12810E+01
    86  0.21046E+02  0.10598E+02 26211459  0.35808E+09  0.12891E+01
    87  0.21046E+02  0.10598E+02 25912065  0.35559E+09  0.12949E+01
    88  0.21046E+02  0.10598E+02 25609639  0.35321E+09  0.13014E+01
    89  0.21046E+02  0.10598E+02 27766558  0.37965E+09  0.12902E+01
    90  0.21046E+02  0.10598E+02 26345084  0.36455E+09  0.13057E+01
    91  0.21046E+02  0.10598E+02 27141470  0.37490E+09  0.13034E+01
    92  0.21046E+02  0.10598E+02 26665516  0.37040E+09  0.13107E+01
    93  0.21046E+02  0.10598E+02 27638750  0.38218E+09  0.13048E+01
    94  0.21046E+02  0.10598E+02 26984610  0.37603E+09  0.13149E+01
    95  0.21046E+02  0.10598E+02 27414151  0.38142E+09  0.13129E+01
    96  0.21046E+02  0.10598E+02 27672289  0.38526E+09  0.13137E+01
    97  0.21046E+02  0.10598E+02 28104902  0.39136E+09  0.13140E+01
    98  0.21046E+02  0.10598E+02 30292685  0.41972E+09  0.13074E+01
    99  0.21046E+02  0.10598E+02 26946466  0.37994E+09  0.13305E+01
   100  0.21046E+02  0.10598E+02 28971227  0.40525E+09  0.13199E+01
   101  0.21046E+02  0.10598E+02 26895800  0.38128E+09  0.13377E+01
   102  0.21046E+02  0.10598E+02 29781812  0.41846E+09  0.13259E+01
   103  0.21046E+02  0.10598E+02 29962973  0.42187E+09  0.13286E+01
   104  0.21046E+02  0.10598E+02 27588271  0.39282E+09  0.13436E+01
   105  0.21046E+02  0.10598E+02 29357754  0.41703E+09  0.13404E+01
   106  0.21046E+02  0.10598E+02 28915637  0.41283E+09  0.13472E+01
   107  0.21046E+02  0.10598E+02 29806038  0.42584E+09  0.13481E+01
   108  0.21046E+02  0.10598E+02 30170316  0.43171E+09  0.13502E+01
   109  0.21046E+02  0.10598E+02 29233606  0.42147E+09  0.13604E+01
   110  0.21046E+02  0.10598E+02 31074466  0.44674E+09  0.13566E+01
   111  0.21046E+02  0.10598E+02 28769533  0.41818E+09  0.13716E+01
   112  0.21046E+02  0.10598E+02 30121438  0.43738E+09  0.13702E+01
   113  0.21046E+02  0.10598E+02 29998576  0.43739E+09  0.13758E+01
   114  0.21046E+02  0.10598E+02 30403042  0.44419E+09  0.13786E+01
   115  0.21046E+02  0.10598E+02 31358296  0.45836E+09  0.13793E+01
   116  0.21046E+02  0.10598E+02 30617751  0.44991E+09  0.13866E+01
   117  0.21046E+02  0.10598E+02 30420660  0.44870E+09  0.13918E+01
   118  0.21046E+02  0.10598E+02 30136189  0.44619E+09  0.13971E+01
   119  0.21046E+02  0.10598E+02 30495030  0.45232E+09  0.13996E+01
   120  0.21046E+02  0.10598E+02 31937966  0.47298E+09  0.13974E+01
   121  0.21046E+02  0.10598E+02 31710588  0.47133E+09  0.14025E+01
   122  0.21046E+02  0.10598E+02 31324091  0.46710E+09  0.14071E+01
   123  0.21046E+02  0.10598E+02 32151815  0.48026E+09  0.14095E+01
